mutated features,condition,odd ratio,p value
"1,2-epoxyphenylacetyl-CoA isomerase (EC 5.3.3.18)",ΔptsHI-crr glucose M9 pre-evolved,0.0,1.0
"1,2-epoxyphenylacetyl-CoA isomerase (EC 5.3.3.18)",ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
"1,2-epoxyphenylacetyl-CoA isomerase (EC 5.3.3.18)",ΔsdhCDAB glucose M9 pre-evolved,0.0,1.0
"1,2-epoxyphenylacetyl-CoA isomerase (EC 5.3.3.18)",ΔtpiA,0.0,1.0
"1,2-epoxyphenylacetyl-CoA isomerase (EC 5.3.3.18)",ΔtpiA glucose M9 pre-evolved,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",(NH4)2SO4(1),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",(NH4)2SO4(1) MgSO4,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",(NH4)2SO4(2),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",(NH4)2SO4(2) MgSO4(0.12),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",2 3-butanediol,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",30 celsius,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",37 celsius,1.1009690316459986,0.38598463548573436
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",42 celsius,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",511145,1.0,0.5364722859817039
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",B. melitensis pgi,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",C13H10N2O(0.168184),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",C6H5FeO7(0.00049) casamino(5) WT P. aeruginosa toxins,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",C6H5FeO7(0.00049) casamino(5) pvdJ KO P. aeruginosa toxins,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",CaCl2(0.1),1.2538665038665038,0.21478121815152362
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",CaCl2(0.1mM),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",D-2-deoxyribose,6.14657510531479,8.03286547060938e-05
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",D-arabinose,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",D-lyxose,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",E. coli K-12 MG1655 pCA24N-fucO,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",FeSO4(20uM) sodium citrate(10mM),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",GMOS,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",H. sapien pgi,5.162974378732422,0.1793743647079811
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",H. sapien tpiA,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",JCL260,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",K2HPO4(5.3) KH2PO4(2),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",KH2PO4(13.6),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",KH2PO4(3) Na2HPO4(6.78),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",KH2PO4(3) Na2HPO4(6.8),1.2563710499490317,0.21258618784004113
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",LB,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",M63,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",M9,1.2538665038665038,0.21478121815152362
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",MS57,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",MgSO4(0.24),1.2563710499490317,0.21258618784004113
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",MgSO4(1mM),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",NH4Cl(1),1.1385686671790214,0.3370118899846393
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",NaCl(0.5g/L) trace elements,1.615067876214373,0.0431864272848739
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",P. aerophilum pgi,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",P. aerophilum tpiA,2.986069117522394,0.007168559842713379
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",PQ(0.8mM),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",U-13C glucose(2),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",V. cholerae pgi,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",V. cholerae tpiA,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",WT,0.9400610489316437,0.6187562060153904
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",acetate(4),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",adipic acid,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",bla-TEM-1,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",ceftazidime,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",chloramphenicol,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",chloramphenicol(25),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",coumaric acid,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",doxycycline,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",ethylene glycol(30mM),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",gentamycin(0.03),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",glucose(1),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",glucose(2),0.15386901224295732,0.9983582129515239
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",glucose(3),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",glucose(4),1.5520334928229664,0.1401577955049937
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",glucose(4) or acetate(4),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",glucose(4) or glycerol(2.5),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",glucose(4) or xylose(4),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",glucose-evolved BOP1000,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",glutaric acid,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",glycerol(2.5),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",glycine(2mM) L-Serine(varying) Wolfe's vitamin solution trace elements(X1),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",hexamethylenediamine,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",hexanoic acid,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",isobutanol(8g/L),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",isobutyric acid,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",m-tartrate,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",n-butanol,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",none,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",octanoic acid,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",pBGT,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",propanediol,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",putrescine,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",thiaminne hydrochloride(0.3µM) Ga(NO3)3(100mg/L),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",trimethoprim,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",xylose(4),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",Δgnd glucose M9 pre-evolved,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",Δpgi,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",Δpgi glucose M9 pre-evolved,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",ΔptsHI-crr glucose M9 pre-evolved,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",ΔsdhCDAB glucose M9 pre-evolved,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",ΔtpiA,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149)",ΔtpiA glucose M9 pre-evolved,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",(NH4)2SO4(1),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",(NH4)2SO4(1) MgSO4,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",(NH4)2SO4(2),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",(NH4)2SO4(2) MgSO4(0.12),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",2 3-butanediol,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",30 celsius,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",37 celsius,1.1009485094850948,0.3911313521595944
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",42 celsius,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",511145,1.0,0.5375198498156891
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",B. melitensis pgi,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",C13H10N2O(0.168184),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",C6H5FeO7(0.00049) casamino(5) WT P. aeruginosa toxins,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",C6H5FeO7(0.00049) casamino(5) pvdJ KO P. aeruginosa toxins,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",CaCl2(0.1),1.2538083975483838,0.22292373892482328
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",CaCl2(0.1mM),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",D-2-deoxyribose,6.52721869926171,5.380478194781153e-05
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",D-arabinose,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",D-lyxose,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",E. coli K-12 MG1655 pCA24N-fucO,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",FeSO4(20uM) sodium citrate(10mM),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",GMOS,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",H. sapien pgi,5.469496021220159,0.17029758947257623
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",H. sapien tpiA,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",JCL260,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",K2HPO4(5.3) KH2PO4(2),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",KH2PO4(13.6),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",KH2PO4(3) Na2HPO4(6.78),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",KH2PO4(3) Na2HPO4(6.8),1.2563122627328085,0.22074428516664618
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",LB,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",M63,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",M9,1.2538083975483838,0.22292373892482328
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",MS57,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",MgSO4(0.24),1.2563122627328085,0.22074428516664618
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",MgSO4(1mM),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",NH4Cl(1),1.1385396293191767,0.34328987307306413
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",NaCl(0.5g/L) trace elements,1.6148898536742242,0.04834933549163638
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",P. aerophilum pgi,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",P. aerophilum tpiA,3.1709944046922582,0.005131630231649947
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",PQ(0.8mM),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",U-13C glucose(2),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",V. cholerae pgi,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",V. cholerae tpiA,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",WT,0.881878833623973,0.6842374125973614
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",acetate(4),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",adipic acid,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",bla-TEM-1,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",ceftazidime,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",chloramphenicol,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",chloramphenicol(25),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",coumaric acid,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",doxycycline,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",ethylene glycol(30mM),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",gentamycin(0.03),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",glucose(1),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",glucose(2),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",glucose(3),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",glucose(4),1.6487507058159232,0.1091432826732982
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",glucose(4) or acetate(4),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",glucose(4) or glycerol(2.5),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",glucose(4) or xylose(4),0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",glucose-evolved BOP1000,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",glutaric acid,0.0,1.0
"1,2-phenylacetyl-CoA epoxidase, subunit B (EC 1.14.13.149)",glycerol(2.5),0.0,1.0
